gene_symbol,gene_id,num_methods,methods,mean_corr_rank_score,mean_correlation,mean_abs_correlation,geo_mean_p_value,correlation_score,expression_level,expression_variability_cv,expression_level_score,expression_stability_score,mean_rank_stability_perc,rank_stability_score,final_score
ENSCGRG00001020113,ENSCGRT00001025439,1,regression,21130.539149306802,135.00135643982335,135.00135643982335,0.006388921426607243,1.6090549018134746e-11,166.15002375,1.6392974880227122,0.437852921887178,0.3660942773879726,0.0,0.0,0.18627001818078548
Stx3,ENSCGRT00001029965,2,"pearson, regression",1989904024.7109358,735.4252280898892,735.4252280898892,3.694782404363583e-07,1.5152783383686316e-06,28.425034999999998,1.54880746565745,0.42878093344422713,0.38411465015689383,0.0,0.0,0.18625208366813756
Chn1,ENSCGRT00001024095,1,regression,2079862.3992317803,17098.207215112645,17098.207215112645,0.008220835673283876,1.5837801226625197e-09,1.36256125,1.531737182765293,0.42700373421705573,0.3875517438179126,0.0,0.0,0.18623388247131564
Actg2,ENSCGRT00001025169,1,regression,707576804.104471,34709.12030660261,34709.12030660261,4.9053402185577525e-05,5.388077970983346e-07,1.000055,1.5328507872256898,0.42697994102352715,0.3873271743346275,0.0,0.0,0.1861932739803711
ENSCGRG00001012647,ENSCGRT00001015081,1,regression,594495.4427942184,22665.247292721542,22665.247292721542,0.0381251824685853,4.5269824852774296e-10,0.8125562499999999,1.5333020888485132,0.4269676346260948,0.3872361784751288,0.0,0.0,0.18617571734017704
ENSCGRG00001024060,ENSCGRT00001031118,2,"pearson, regression",127895628042.5104,18650.491453346833,18650.491453346833,1.4572587175808607e-07,9.739036272014164e-05,1.16255125,1.535355845615389,0.42699060646606396,0.3868221793668106,0.0,0.0,0.18615946498992883
Oat,ENSCGRT00001016499,1,regression,30924.24098947875,546.19379444131,546.19379444131,0.017662318423101005,2.3548287716366346e-11,37.8000375,1.5584065943236756,0.4293970231823612,0.38218691766252333,0.0,0.0,0.18614714461350618
Rtkn,ENSCGRT00001026320,1,regression,14501.255326504044,287.0741880167871,287.0741880167871,0.019796505895732636,1.104246124563535e-11,69.71252874999999,1.5799840193772472,0.4314958207427715,0.37786725097822216,0.0,0.0,0.18612883387398177
Atg9a,ENSCGRT00001026181,1,regression,156302868.31889775,11721.217094272997,11721.217094272997,7.499031585314171e-05,1.1902199686385147e-07,2.887555,1.53708408029403,0.42710383128324086,0.38647392610839104,0.0,0.0,0.18610228591002964
Mb,ENSCGRT00001021118,1,regression,690693870.8587422,13529.06746255642,13529.06746255642,1.9587546616489723e-05,5.259517283042166e-07,2.67503375,1.5376609135769692,0.42708988152122107,0.38635771536463037,0.0,0.0,0.1860808321417522
Ankdd1b,ENSCGRT00001020261,1,regression,63948.502531454746,-2931.9137386549337,2931.9137386549337,0.0458480436006761,4.869570564897026e-11,6.0250225,1.540964743447523,0.4273097861688201,0.385692364617197,0.0,0.0,0.18604679056270387
Kynu,ENSCGRT00001006572,1,regression,1023974.2635715964,5735.399910068607,5735.399910068607,0.0056011171488492785,7.797391237813122e-10,4.22504375,1.5402470890664786,0.4271916258690189,0.385836855177366,0.0,0.0,0.1860330163492062
Chst15,ENSCGRT00001019582,1,regression,1762408.1594521299,20206.578050805205,20206.578050805205,0.011465322471524358,1.3420440756030324e-09,1.1000599999999998,1.5386361613841835,0.42698650484438677,0.3861612681621224,0.0,0.0,0.186020142214452
St7l,ENSCGRT00001017677,1,regression,53870.57211585743,-1720.9493739164207,1720.9493739164207,0.031946001331268244,4.1021531686455e-11,10.975035,1.5452098752322525,0.42763477438339226,0.38483807417016025,0.0,0.0,0.18601614345695033
Rgs7,ENSCGRT00001023708,1,spearman,5313839.150935935,0.5530346208770971,0.5530346208770971,1.039743999147377e-07,4.046398850898375e-09,10.5750325,1.6459519852901432,0.4276085102882002,0.3647830744118622,2.0,0.02,0.18600001586679893
Znrf4,ENSCGRT00001010522,2,"pearson, regression",35929399276.61838,11880.110711148165,11880.110711148165,3.305515263359644e-07,2.735963129797986e-05,1.7750475,1.5401838440751368,0.4270308082719583,0.3858495897150326,0.0,0.0,0.18599762479136153
Tnfrsf8,ENSCGRT00001026622,1,regression,541389.9158596183,16756.123058363242,16756.123058363242,0.03095019414541347,4.1225928583790124e-10,1.13755125,1.53989275400572,0.4269889655864652,0.38590820344491406,0.0,0.0,0.18598292035758038
Spag1,ENSCGRT00001015628,2,"pearson, regression",891426587267.3439,3152.6187871056813,3152.6187871056813,3.4365994599398213e-09,0.0006788063048057301,7.4750275,1.5533551119246876,0.42740497833990526,0.38320091703369175,0.0,0.0,0.18597315357894761
Gcgr,ENSCGRT00001002503,1,regression,7891430379.063144,58026.49407723232,58026.49407723232,7.35300219946731e-06,6.0091910783865986e-06,0.6500625,1.5401728999282207,0.4269569694938954,0.3858517933623269,0.0,0.0,0.185967263528949
Slc35g3,ENSCGRT00001012023,1,regression,718376757.1975855,6226.9942581987125,6226.9942581987125,8.66804550416477e-06,5.470317791468011e-07,6.000035,1.5442417991490318,0.42730814579793114,0.38503282755265733,0.0,0.0,0.1859475866849896
Gtf2ird1,ENSCGRT00001012874,1,regression,1349326.2245850333,2816.1900194407767,2816.1900194407767,0.0020871082420222255,1.0274891522989097e-09,9.462552500000001,1.5471259930656835,0.42753546718910146,0.3844527066613618,0.0,0.0,0.18592854656693036
Ctrb1,ENSCGRT00001011609,1,regression,893553.7169073921,26466.31115145664,26466.31115145664,0.029619160618235368,6.804260781347154e-10,0.72505875,1.5415527903137938,0.4269618917973655,0.38557398389057074,0.0,0.0,0.18592466539496566
Slc25a34,ENSCGRT00001027151,1,regression,8584304.729868174,24702.616481369074,24702.616481369074,0.0028776489652083868,6.5368032053778e-09,1.0500599999999998,1.5421733723502191,0.4269832230948299,0.3854490681331685,0.0,0.0,0.1859123297631455
ENSCGRG00001011363,ENSCGRT00001013430,1,regression,32837992.31076358,23803.32662680443,23803.32662680443,0.0007248714573577321,2.5005577056031107e-08,1.2250524999999999,1.543254464165261,0.426994708754135,0.38523149330302076,0.0,0.0,0.18588314662392444
Gjc2,ENSCGRT00001010218,1,regression,1145754.2289701605,13379.680585871574,13379.680585871574,0.011677618229977838,8.724725125901175e-10,1.65004375,1.5453964123689907,0.42702260344709747,0.38480055166909344,0.0,0.0,0.18582686413348226
ENSCGRG00001015533,ENSCGRT00001018956,1,regression,30101455.020005032,41732.78591327409,41732.78591327409,0.0013864041746617735,2.292175008380979e-08,0.66256125,1.5454707630545665,0.4269577898357812,0.38478559618897223,0.0,0.0,0.1858051855477802
Cdk5,ENSCGRT00001010233,1,regression,24723.79248525473,-1042.0291742974252,1042.0291742974252,0.04214681758255786,1.8826750803054325e-11,17.07504125,1.5562135096039358,0.42803535019861216,0.38262701675858124,0.0,0.0,0.18580465758090153
Myl3,ENSCGRT00001025649,1,regression,146176802.54450148,38457.048616189815,38457.048616189815,0.000263085751836731,1.1131116863781802e-07,0.8125599999999998,1.5455900478991682,0.42696763487222356,0.38476160275447857,0.0,0.0,0.18580457539930628
ENSCGRG00001009437,ENSCGRT00001010955,1,regression,5214809850.308492,59010.254898718485,59010.254898718485,1.1315797720647984e-05,3.970989709431687e-06,0.62506375,1.54638551279213,0.4269553287292867,0.38460161407573445,0.0,0.0,0.18577842912602996
1190005I06Rik,ENSCGRT00001017541,1,regression,2432863.2025272427,34383.90822083765,34383.90822083765,0.014133103719861248,1.852584278047874e-09,0.62506,1.546398669530941,0.42695532848315987,0.3845989681230838,0.0,0.0,0.18577644450444422
Ap5s1,ENSCGRT00001032141,1,regression,2431916.160022146,3999.931351672744,3999.931351672744,0.001644765216102147,1.851863121160071e-09,6.787551250000002,1.5510948840292307,0.4273598451650279,0.3836549492878085,0.0,0.0,0.18575619668342488
Adgrf4,ENSCGRT00001027764,2,"spearman, regression",774703.2172158622,2336.9189362203742,2336.9189362203742,0.00012653120947597954,5.899234280317668e-10,3.800041250000001,1.550375992041556,0.4271637276277816,0.38379940214409713,0.0,0.0,0.18571902884591843
ENSCGRG00001001599,ENSCGRT00001002104,1,regression,319463.68999984796,4139.747677789673,4139.747677789673,0.012958429315848929,2.432662094959081e-10,5.23754375,1.5514760461529098,0.42725809080089205,0.38357836758692754,0.0,0.0,0.18571418247561325
Oaz3,ENSCGRT00001028412,1,regression,33344751.918814376,54406.949429166,54406.949429166,0.0016316494489794755,2.5391465946803666e-08,0.500065,1.5489080664595194,0.4269471246021889,0.3840944281243026,0.0,0.0,0.1856983117558884
Tmeff1,ENSCGRT00001026822,2,"spearman, regression",499479.3268281026,-921.2717122303119,921.2717122303119,6.45917453523656e-05,3.8034507946458076e-10,13.9750425,1.558089713098788,0.42783176735034106,0.3822504961394202,0.0,0.0,0.18568710477815337
2200002J24Rik,ENSCGRT00001000915,1,regression,134210087.23693459,86780.78003651352,86780.78003651352,0.0006466039058770742,1.0219871685029298e-07,0.33756875,1.5493659848720085,0.42693645943652264,0.3840023858003271,0.0,0.0,0.18568133658049257
Or10d1,ENSCGRT00001004995,1,regression,3017657.9060306386,-60359.277415164026,60359.277415164026,0.02000202772911178,2.2978955772901206e-09,0.3375687500000001,1.5493659848720078,0.42693645943652264,0.3840023858003272,0.0,0.0,0.18568129662016408
Pvrig,ENSCGRT00001007538,1,regression,3871399.2686474705,13666.898785286767,13666.898785286767,0.0035302218783859933,2.9480052194023966e-09,1.8500412499999999,1.5504169419170126,0.42703573062823424,0.38379117319911915,0.0,0.0,0.18567939634754024
Prlr,ENSCGRT00001007242,1,regression,210087947.70728743,52128.07246284077,52128.07246284077,0.0002481249020846989,1.5997842728089285e-07,0.6000675,1.549842669661473,0.42695368813037005,0.3839065802308379,0.0,0.0,0.18567215746510762
Srgap1,ENSCGRT00001026723,1,regression,46721.91612779061,803.8592747754202,803.8592747754202,0.017205186274992814,3.557795077368188e-11,25.65003125,1.5665879534310438,0.4285986129257024,0.3805468264479347,0.0,0.0,0.18566160785913208
Cdkn1c,ENSCGRT00001018099,2,"spearman, regression",149182818.37388948,22668.730210213333,22668.730210213333,1.6279704822894697e-05,1.1360019897018619e-07,0.687565,1.6029887529037294,0.4269594309309708,0.37328311943417547,1.0,0.01,0.18558034263449713
ENSCGRG00001012624,ENSCGRT00001015043,2,"pearson, regression",11885991581638.59,1195.471122019321,1195.471122019321,5.781565474164916e-13,0.009050982032314438,21.037526250000003,1.688973130921424,0.42829560964185154,0.3563552372655724,0.0,0.0,0.1855623612953171
Bnip1,ENSCGRT00001001081,1,regression,3600292.7791464915,8883.22344760727,8883.22344760727,0.002467361304344783,2.7415622021359376e-09,2.93755,1.5556586074164045,0.42710711294064024,0.3827384027657611,0.0,0.0,0.18554289539368113
Relb,ENSCGRT00001009079,1,regression,1320165.5611451007,1128.1138741480897,1128.1138741480897,0.0008545244440045968,1.0052837991289714e-09,25.075045,1.5709705837285535,0.4285608381770075,0.3796693717669746,0.0,0.0,0.18551865762026193
ENSCGRG00001015898,ENSCGRT00001019494,1,regression,1479738.0108621682,4267.926521388457,4267.926521388457,0.0028842446041701343,1.1267955270585708e-09,6.012530000000001,1.5585460399317388,0.42730896606523533,0.3821589408253788,0.0,0.0,0.18551653139409563
Inha,ENSCGRT00001031289,1,regression,33140863.85999578,2393.4198507609135,2393.4198507609135,7.221949756003834e-05,2.5236208630298298e-08,13.925045,1.5641290585380632,0.42782848411891594,0.38103946876829564,0.0,0.0,0.18550447564540257
Mpp1,ENSCGRT00001000443,1,regression,5446.698427449849,-198.31946612745057,198.31946612745057,0.03641095027095784,4.14756894817586e-12,88.93754874999999,1.6151118753441909,0.43276139144359976,0.3708764258662077,0.0,0.0,0.18545988131467012
Lrrn3,ENSCGRT00001012220,1,regression,20934.985243205392,-600.133725904043,600.133725904043,0.028666546302215445,1.5941638018298015e-11,31.425013749999998,1.5775771014440887,0.42897805679143486,0.3783481555002558,0.0,0.0,0.18544564036884548
Bcar1,ENSCGRT00001003016,1,regression,8097.338320176798,118.50129664321771,118.50129664321771,0.014634598573978877,6.165986501177368e-12,167.23762374999998,1.6687717453809172,0.43792473638655266,0.3603019810129704,0.0,0.0,0.18542271807037775
Pou2af1,ENSCGRT00001020944,1,regression,1570639.593870759,31181.184396153843,31181.184396153843,0.01985253928448696,1.1960155487007427e-09,0.65006,1.5592687944600414,0.4269569693298106,0.38201394780721576,0.0,0.0,0.18538918344843178
Endov,ENSCGRT00001001053,1,regression,343700.2253718303,4664.74222327683,4664.74222327683,0.013572124323922921,2.617219222288902e-10,4.587551250000001,1.5619061224449464,0.42721542214609,0.38148504732599076,0.0,0.0,0.18538738384741438
Cr2,ENSCGRT00001025477,1,regression,926062.0795463439,-37630.78946312187,37630.78946312187,0.040635277268830726,7.051806477576354e-10,0.47506375,1.5601221941332342,0.42694548368314233,0.38184277289595425,0.0,0.0,0.1853600613214081
Tmtc1,ENSCGRT00001015230,2,"spearman, regression",3439738.5010374705,-874.8317240496856,874.8317240496856,9.151378727457021e-06,2.6193028284526497e-09,17.025046250000003,1.5715551653729938,0.42803206673780925,0.3795523908782097,0.0,0.0,0.18534247970079534
Ptprcap,ENSCGRT00001012575,2,"pearson, regression",617099526703.5869,10117.107460761546,10117.107460761546,1.6294612251292788e-08,0.0004699108770169529,2.225035,1.5681359548411178,0.427060344267308,0.38023680869479237,0.0,0.0,0.18534158893521802
Clock,ENSCGRT00001015325,1,regression,15213155.96601958,3721.9143506627465,3721.9143506627465,0.0002446509348658813,1.15845615704414e-08,8.325045,1.5660217581308549,0.4274607841035552,0.3806602425500809,0.0,0.0,0.18533727624740332
Aldoc,ENSCGRT00001014435,1,regression,1166901.1413378988,6422.969187585345,6422.969187585345,0.0055042958168084735,8.885755295378159e-10,3.7250237499999996,1.5630240703913136,0.4271588033370605,0.38126093419503804,0.0,0.0,0.18533678148580407
Slc5a2,ENSCGRT00001021948,2,"pearson, regression",5444516364516.947,822.8238174015831,822.8238174015831,5.112890885296956e-11,0.004145907344071278,29.512512500000003,1.6356673736542404,0.4288523870776801,0.36681039426943896,0.0,0.0,0.18533563820134835
Ripor2,ENSCGRT00001016232,1,regression,3111292.5224995753,20405.91836095097,20405.91836095097,0.006558662646554314,2.369196757796776e-09,1.1500625,1.5620754652232458,0.42698978676445953,0.3814510962207279,0.0,0.0,0.18531460141012576
Fam169b,ENSCGRT00001016810,1,regression,56860.53230768237,2445.3384383972975,2445.3384383972975,0.04300590116671941,4.329833592173212e-11,7.200033750000001,1.5663275444124214,0.4273869247115271,0.380598988060015,0.0,0.0,0.18530592563977974
ENSCGRG00001004843,ENSCGRT00001005740,1,regression,314574.0432833582,-12750.032119261075,12750.032119261075,0.04053110026092918,2.395428260262714e-10,1.40004625,1.56321784238325,0.4270061945742108,0.3812220941900304,0.0,0.0,0.18528517259658492
